id,s_uuid_s,document_uuid_s,name_s,publicname_s,substanceType_s,owner_name_s,endpoint_s,effectendpoint_s,endpointcategory_s,guidance_s,loValue_d,unit_s,textValue_s
NWKI-f032a5af-ae26-4c85-be01-78d076f78e4e/19705,NWKI-ca37d03d-af78-3982-8ca0-76025e71fcf1,NWKI-f032a5af-ae26-4c85-be01-78d076f78e4e,Cytotox2011Puzyn04,Y2O3,NPO_Y2O3,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,15.0,nm,
NWKI-aa033da1-3e0a-4d0e-b73a-0b1d9b264535/19711,NWKI-ae0be5b8-266b-3b6a-825d-55f14b51cc99,NWKI-aa033da1-3e0a-4d0e-b73a-0b1d9b264535,Shaw51 39,Fe2O3 PNP31,NPO_1550,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,20.0,nm,
NWKI-7721f007-d197-47db-9387-18ec12aa3702/19712,NWKI-6d5462cc-7e11-3919-b769-135f56fd2536,NWKI-7721f007-d197-47db-9387-18ec12aa3702,Antisari2013 M1,CeO2,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,50.0,nm,
NWKI-3bff0c4d-a520-41af-8958-5c3c024d859c/19714,NWKI-dfbd99e5-c150-3a5e-9147-59255d42bebb,NWKI-3bff0c4d-a520-41af-8958-5c3c024d859c,Zhang2013 M14,NiO,NPO_NiO,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,13.1,nm,
NWKI-d8345458-6207-4396-82c8-8caabd1491b8/19716,NWKI-4e62b022-02b9-35e7-a653-7ee317f54ae8,NWKI-d8345458-6207-4396-82c8-8caabd1491b8,E-GEOD-53700-M2,SiO2 Ludox® SM30,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,DLS,14.0,nm,
NWKI-eafdbb26-e967-4a18-881b-b33930a644c3/19715,NWKI-4e62b022-02b9-35e7-a653-7ee317f54ae8,NWKI-eafdbb26-e967-4a18-881b-b33930a644c3,E-GEOD-53700-M2,SiO2 Ludox® SM30,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,TEM,9.0,nm,
NWKI-ef89bcdd-7d7d-42bd-ba9a-8d12bc7ebc9b/19718,NWKI-afd2ae1c-cd50-3e1c-8dfc-820c9fbb2dcf,NWKI-ef89bcdd-7d7d-42bd-ba9a-8d12bc7ebc9b,Chithrani Au3,Au Au S50,NPO_401,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,50.0,nm,
NWKI-5048e358-8b36-4b55-aaa8-eccae1c56aa9/19731,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-5048e358-8b36-4b55-aaa8-eccae1c56aa9,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,TEM,70.6,nm,
NWKI-520bd24d-2d0f-448d-8dae-8957ab04de22/19748,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-520bd24d-2d0f-448d-8dae-8957ab04de22,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,TEM,31.4,nm,
NWKI-46c8a19b-ae3d-428e-b4c2-14bc78871d65/19750,NWKI-c2075a8a-c7f2-31df-9d04-1cb096cdfece,NWKI-46c8a19b-ae3d-428e-b4c2-14bc78871d65,Horie2009 NM6,NiO,NPO_NiO,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,10.0,nm,
NWKI-145e620c-f931-4677-8247-70f36d9cc836/19753,NWKI-4358aa69-dec1-387a-b7ea-2238198ccdff,NWKI-145e620c-f931-4677-8247-70f36d9cc836,Lesniak2013 NM2,Polymeric core 100 nm PS-COOH,NPO_1862,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,HYDRODYNAMIC_SIZE,PC_GRANULOMETRY_SECTION,,166.0,nm,
NWKI-1ece2cca-3951-47b8-9f77-69b3a76dcc4e/19751,NWKI-4358aa69-dec1-387a-b7ea-2238198ccdff,NWKI-1ece2cca-3951-47b8-9f77-69b3a76dcc4e,Lesniak2013 NM2,Polymeric core 100 nm PS-COOH,NPO_1862,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,HYDRODYNAMIC_SIZE,PC_GRANULOMETRY_SECTION,,120.0,nm,
NWKI-cd55507a-7c49-4c8d-868a-87fd840080d4/19755,NWKI-4358aa69-dec1-387a-b7ea-2238198ccdff,NWKI-cd55507a-7c49-4c8d-868a-87fd840080d4,Lesniak2013 NM2,Polymeric core 100 nm PS-COOH,NPO_1862,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,HYDRODYNAMIC_SIZE,PC_GRANULOMETRY_SECTION,,106.0,nm,
NWKI-02c63fa9-f633-459a-8b03-89c85c21e5ef/19758,NWKI-61c73e33-28ab-3387-8cdf-cb7c135fb06c,NWKI-02c63fa9-f633-459a-8b03-89c85c21e5ef,Zhang2013 M3,CeO2,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,18.3,nm,
NWKI-82b8e2a7-395c-492e-9f77-6d5916004693/19759,NWKI-67b71fb2-85c1-3130-bd4e-84da8bc05fc9,NWKI-82b8e2a7-395c-492e-9f77-6d5916004693,Aldrich 637238,SiO2 Silica nanopowder,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,10.0,nm,
NWKI-49020302-1a59-499b-8e07-9dd4da0968b2/19763,NWKI-c8d9772c-e50e-3c71-986c-e45692150d71,NWKI-49020302-1a59-499b-8e07-9dd4da0968b2,Shaw51 26,Fe3O4 PNP02,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,20.0,nm,
NWKI-760570e5-71fa-4d8f-ab95-09c6d6768639/19764,NWKI-696f7b05-2dea-3a14-b080-fef134f4eff5,NWKI-760570e5-71fa-4d8f-ab95-09c6d6768639,Zhang2013 M8,Fe3O4,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,12.0,nm,
NWKI-c0598102-4d8c-4bf4-996b-027d93d017ea/19766,NWKI-0fef8d9c-b0c4-3e41-88d0-b85cd538a796,NWKI-c0598102-4d8c-4bf4-996b-027d93d017ea,Cytotox2011Puzyn13,TiO2,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,15.0,nm,
NWKI-33b10a2a-6346-468d-b1bd-a172b4f3a82f/19769,NWKI-99fe068d-e343-35f8-9cc9-06c3a3cf8e22,NWKI-33b10a2a-6346-468d-b1bd-a172b4f3a82f,Zhang2013 M13,Mn2O3,NPO_Mn2O3,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,51.5,nm,
NWKI-8e0e9abe-b97c-4731-8c82-05cdb1d5933d/19771,NWKI-19b5dfef-0d95-3878-9075-2897e8631277,NWKI-8e0e9abe-b97c-4731-8c82-05cdb1d5933d,E-GEOD-53700-M1,SiO2 Ludox® AS30,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,TEM,18.0,nm,
NWKI-d134c70c-327c-485b-83fd-862e6c11fa4e/19772,NWKI-19b5dfef-0d95-3878-9075-2897e8631277,NWKI-d134c70c-327c-485b-83fd-862e6c11fa4e,E-GEOD-53700-M1,SiO2 Ludox® AS30,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,DLS,20.0,nm,
NWKI-1813395e-2535-4f6c-9f6c-90744957f43a/19773,NWKI-3c8c8bb2-416f-3bff-862a-8433538cd4c5,NWKI-1813395e-2535-4f6c-9f6c-90744957f43a,Berg2009 NM4,CeO2,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,0.0,nm,
NWKI-53d14709-ccff-4336-afcd-b999ff859f7a/19780,NWKI-c3d91296-7c2d-3971-b932-e671f2f83aa8,NWKI-53d14709-ccff-4336-afcd-b999ff859f7a,Nagy2012 QD4,CdSe CdSe CYST,NPO_CdSe,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,3.37,nm,
NWKI-33da8ea8-a023-4f23-93f4-f465abdf9f8e/19785,NWKI-5e5ed57f-33d3-39bb-9511-3604a0babf5e,NWKI-33da8ea8-a023-4f23-93f4-f465abdf9f8e,Shi2012 NM4,SiO2,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,12.0,nm,
NWKI-d480013a-b722-41b5-afaa-abb98a57b2d7/19787,NWKI-8f7f774c-d727-33a9-adc6-9068524faf1c,NWKI-d480013a-b722-41b5-afaa-abb98a57b2d7,Shaw51 01,Fe3O4 Carboxyl-CLIO-FITC-NH2 no. 3,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,36.0,nm,
NWKI-1d461a5a-0b2d-46e7-b66f-ce9bf3950fc9/19789,NWKI-f9f316e8-e8a9-37f9-877f-86519b3af20e,NWKI-1d461a5a-0b2d-46e7-b66f-ce9bf3950fc9,Shaw51 11,Fe3O4 CLIO- Cy5.5-Protamine no. 3,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,31.0,nm,
NWKI-6904d02a-95f2-4110-9918-ac94291ac453/19791,NWKI-758c06ae-dc1f-3cbe-a409-91d14e5113d1,NWKI-6904d02a-95f2-4110-9918-ac94291ac453,Shaw51 40,Fe2O3 PNP34,NPO_1550,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,20.0,nm,
NWKI-5c04fd9d-d941-4c36-8ed0-11edbefe887d/19794,NWKI-2076c0ac-9601-33fb-a221-cd3055fd9b42,NWKI-5c04fd9d-d941-4c36-8ed0-11edbefe887d,Wang2009 NM5,TiO2 Nano-TiO2,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,50.0,nm,
NWKI-7812b355-57de-4a88-9690-df2951f5c208/19804,NWKI-c0927a67-d21d-37e8-932d-fb1607e58aee,NWKI-7812b355-57de-4a88-9690-df2951f5c208,Gerloff2009 NM2,TiO2,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,20.0,nm,
NWKI-0281435b-c2e5-42b4-952b-509969a060f8/19806,NWKI-aeeb6004-b180-3b01-a9ab-68b64e19011b,NWKI-0281435b-c2e5-42b4-952b-509969a060f8,Shi2012 NM1,TiO2,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,29.2,nm,
NWKI-adc21fd1-07c1-4b27-b763-bc8e3426930c/19809,NWKI-c012600e-ca8e-31db-a7a8-d9f6a74e2464,NWKI-adc21fd1-07c1-4b27-b763-bc8e3426930c,SimonDeckers2009 NM3,TiO2 TiO2-A12,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,12.0,nm,
NWKI-1883701c-46ed-42be-8ded-b2517e787bd2/19810,NWKI-d47026e9-f0f9-3080-8eca-d2b7fd66d261,NWKI-1883701c-46ed-42be-8ded-b2517e787bd2,Wang2009 NM1,ZnO Nano-ZnO,NPO_1542,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,20.0,nm,
NWKI-8ec77767-e4f4-4181-8d80-582fa07164a9/19812,NWKI-ec00c05f-0b35-3c5a-b16f-7a3560213764,NWKI-8ec77767-e4f4-4181-8d80-582fa07164a9,Shaw51 20,Fe3O4 CLIO-SIA-FITC,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,38.0,nm,
NWKI-14af3fae-5d5f-4144-9023-6eb5be58cfcf/19822,NWKI-8ef21404-e101-37c8-8206-32f526d75012,NWKI-14af3fae-5d5f-4144-9023-6eb5be58cfcf,Liu2011 06,CuO,NPO_1544,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,10.0,nm,
NWKI-01913302-cf3c-4c62-a0be-c2a111e1f74e/19825,NWKI-86b21444-5403-3e29-b117-e09ef92cca2a,NWKI-01913302-cf3c-4c62-a0be-c2a111e1f74e,SimonDeckers2009 NM8,TiO2 TiO2-R700,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,707.0,nm,
NWKI-d9a44043-646b-4036-858f-b2563801990e/19830,NWKI-7ceaa460-3c35-34e5-b95f-e16047d6211c,NWKI-d9a44043-646b-4036-858f-b2563801990e,Lin2013 16,Sb2O3,NPO_Sb2O3,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,11.8,nm,
NWKI-44404897-f22e-4483-938f-a5e5828768b0/19832,NWKI-0610d544-9824-37ea-a29d-304bb142d0fa,NWKI-44404897-f22e-4483-938f-a5e5828768b0,E-GEOD-39316-M1,TiO2,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,TEM,31.3,nm,
NWKI-59e91b3b-a36e-4fe9-825d-338165326908/19833,NWKI-0610d544-9824-37ea-a29d-304bb142d0fa,NWKI-59e91b3b-a36e-4fe9-825d-338165326908,E-GEOD-39316-M1,TiO2,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,HYDRODYNAMIC_SIZE,PC_GRANULOMETRY_SECTION,DLS,297.0,nm,
NWKI-babf7d2c-fe38-46b4-8f2a-e6c748dd7754/19835,NWKI-6e6a5fec-23c2-3fff-8522-a22689091196,NWKI-babf7d2c-fe38-46b4-8f2a-e6c748dd7754,Aldrich 637246,"SiO2 Silica nanopowder (spherical, porous)",NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,5.0,nm,
NWKI-78dbec42-5fe0-4036-9503-7e377120177f/19839,NWKI-6dce6284-878f-3cab-af43-06d634c7e0e2,NWKI-78dbec42-5fe0-4036-9503-7e377120177f,Lin2013 09,Gd2O3,NPO_Gd2O3,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,43.8,nm,
NWKI-29dbad9f-d177-4944-8b17-285494628fc1/19844,NWKI-6b8a44a2-b835-3f75-903c-cf0a71a247c9,NWKI-29dbad9f-d177-4944-8b17-285494628fc1,Limbach2005 NM2,CeO2 CeO2 II,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,40.0,nm,
NWKI-97be0ebb-5d7b-4cd8-88a9-97b352bda25c/19846,NWKI-0c262415-61c3-3039-9c95-b5026385ff77,NWKI-97be0ebb-5d7b-4cd8-88a9-97b352bda25c,JRCNM02101a,CeO2 NM-211,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,10.0,nm,
NWKI-dbc8eed7-34a7-4d9d-b9e6-f6586203ec96/19845,NWKI-0c262415-61c3-3039-9c95-b5026385ff77,NWKI-dbc8eed7-34a7-4d9d-b9e6-f6586203ec96,JRCNM02101a,CeO2 NM-211,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,10.0,nm,
NWKI-2216b66d-31b3-43e4-b9fb-74c350bc5605/19848,NWKI-d0a80e1b-1b7f-35c7-9185-244ccc2c04c2,NWKI-2216b66d-31b3-43e4-b9fb-74c350bc5605,Cho2012 NM3,CeO2 CeO2NPa,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,9.7,nm,
NWKI-ee215444-b364-4b5c-8a51-0589bcdc0f09/19847,NWKI-d0a80e1b-1b7f-35c7-9185-244ccc2c04c2,NWKI-ee215444-b364-4b5c-8a51-0589bcdc0f09,Cho2012 NM3,CeO2 CeO2NPa,ENM_9000006,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,HYDRODYNAMIC_SIZE,PC_GRANULOMETRY_SECTION,DLS,88.0,nm,
NWKI-90cc14fc-149b-4d74-a3c9-13b6c78b0f6a/19852,NWKI-4e021275-ae4e-3d24-bdb8-40c6d8d9d6fc,NWKI-90cc14fc-149b-4d74-a3c9-13b6c78b0f6a,SimonDeckers2009 NM2,TiO2 TiO2-A25,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,33.0,nm,
NWKI-28fac207-941b-495f-9f30-209629b27b82/19853,NWKI-008bf4f3-393f-31e7-94bd-908798002dfc,NWKI-28fac207-941b-495f-9f30-209629b27b82,Lin2013 03,CoO,NPO_CoO,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,18.3,nm,
NWKI-8f1db349-0c5f-4733-beb3-4378bfd0d47b/19855,NWKI-f4579554-a7fc-3e3f-991a-3b016207fa06,NWKI-8f1db349-0c5f-4733-beb3-4378bfd0d47b,Jugan5 A12,TiO2 A12,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,12.0,nm,
NWKI-a1aae31c-1e47-4a8c-800b-a38cb9dfac6a/19864,NWKI-0d6f156a-6ce8-3bac-97e3-b5d62ded7f4e,NWKI-a1aae31c-1e47-4a8c-800b-a38cb9dfac6a,Harper2011 1,Ag,NPO_1892,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,0.8,nm,
NWKI-7743903b-e867-48b4-b6dd-ff7b2626cb6d/19865,NWKI-dd86a368-46eb-3309-b6dc-b687f1ebc70b,NWKI-7743903b-e867-48b4-b6dd-ff7b2626cb6d,Lin2013 08,Fe3O4,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,12.0,nm,
NWKI-2dde8c06-5ae7-48a6-8034-95ecc1b61b6a/19868,NWKI-6d8427f9-b822-3499-ba82-b32ff5dcf3ff,NWKI-2dde8c06-5ae7-48a6-8034-95ecc1b61b6a,JRCNM02000a,SiO2 JRCNM02000a,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,14.0,nm,
NWKI-57ad37d9-850e-474c-81ce-d6fbf5d1365c/19867,NWKI-6d8427f9-b822-3499-ba82-b32ff5dcf3ff,NWKI-57ad37d9-850e-474c-81ce-d6fbf5d1365c,JRCNM02000a,SiO2 JRCNM02000a,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,14.0,nm,
NWKI-aac1a430-b691-4f7a-84e6-c7520a5e225b/19872,NWKI-22921561-af7f-3b37-900d-63699a08f202,NWKI-aac1a430-b691-4f7a-84e6-c7520a5e225b,Lin2013 21,Y2O3,NPO_Y2O3,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,32.7,nm,
NWKI-69db0f54-c829-48d3-a7cd-8f763c1c2bea/19875,NWKI-e6ef5597-a3f9-3f21-afff-db5f654ef534,NWKI-69db0f54-c829-48d3-a7cd-8f763c1c2bea,Cytotox2011Puzyn09,Fe2O3,NPO_1550,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,15.0,nm,
NWKI-e1229107-1101-41ef-9f2c-f55c935c543f/19879,NWKI-bb97285c-a58f-34c0-aa16-d5eac02280fa,NWKI-e1229107-1101-41ef-9f2c-f55c935c543f,Nagy2012 QD7,CdSe CdSe AUT,NPO_CdSe,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,4.98,nm,
NWKI-f3c6396e-cd12-471b-a7aa-6726cc5f9799/19881,NWKI-d39efcf3-d871-34c2-ac1c-b48f35bde877,NWKI-f3c6396e-cd12-471b-a7aa-6726cc5f9799,Nagy2012 QD10,CdSe CdSe MPA,NPO_CdSe,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,9.48,nm,
NWKI-67eb4f4d-a683-44a7-bfe6-ecf918cc614d/19883,NWKI-45311e00-f10e-3169-bb96-8ed2a299ca57,NWKI-67eb4f4d-a683-44a7-bfe6-ecf918cc614d,Lin2013 17,SiO2,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,13.5,nm,
NWKI-053b6592-6b9f-4aeb-a9d3-5e3742f7fd36/19885,NWKI-f07a84aa-eebe-328e-a3bf-51f89aec44ae,NWKI-053b6592-6b9f-4aeb-a9d3-5e3742f7fd36,E-GEOD-17676-M2,Nanomaterial TiO2,NPO_199,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,30.0,nm,
NWKI-2b6a032e-0f84-4813-a3df-06e0dbe7fa2b/19888,NWKI-db562080-5286-327a-b813-6775c437385e,NWKI-2b6a032e-0f84-4813-a3df-06e0dbe7fa2b,Shaw51 07,Fe3O4 CLIO-bentri-FITC,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,38.0,nm,
NWKI-ce408ea7-496f-4d5e-a885-b269407d86a3/19889,NWKI-002f5129-d46a-39c7-8f26-5626aec2174e,NWKI-ce408ea7-496f-4d5e-a885-b269407d86a3,Jugan5 R68,TiO2 R68,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,68.0,nm,
NWKI-bbad70b6-ad69-40a0-8c6d-544ead5b110d/19891,NWKI-cc55dabc-3794-3853-9cf1-1e0bcf31fb69,NWKI-bbad70b6-ad69-40a0-8c6d-544ead5b110d,Docter2014 M5,SiO2 ASP30F-COOH,NPO_1373,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,TEM,27.2,nm,
NWKI-6450ada9-800b-4e3a-8415-d57891ddf997/19893,NWKI-dd6b8324-524e-3281-8bf4-09044fbf01ab,NWKI-6450ada9-800b-4e3a-8415-d57891ddf997,Gopalan2009 NM2,TiO2,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,40.0,nm,
NWKI-a8963253-47cb-4e90-b567-2e3d6db4cf58/19905,NWKI-97103918-5eeb-36a3-9981-3aa6dcef5d4c,NWKI-a8963253-47cb-4e90-b567-2e3d6db4cf58,Liu2011 01,Al2O3,ENM_9000005,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,12.0,nm,
NWKI-560505f7-c158-4418-be1d-ae1f310d1f69/19907,NWKI-52e8adb0-6aba-3e7f-bc0c-85cb36c394a2,NWKI-560505f7-c158-4418-be1d-ae1f310d1f69,Gerloff2009 NM3,TiO2 TiO2-HSA,CHEBI_51050,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,0.0,nm,
NWKI-c884241b-353a-4d75-94c0-22f8d41de169/19909,NWKI-cfea3b7c-ee39-34ef-8349-16b1e7825861,NWKI-c884241b-353a-4d75-94c0-22f8d41de169,Shaw51 29,Fe3O4 PNP10,NPO_1548,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,20.0,nm,
NWKI-10a93379-3a0f-4d00-b503-9c3910b95564/19910,NWKI-bec49753-e5ff-3f5d-96a4-69a07da2de45,NWKI-10a93379-3a0f-4d00-b503-9c3910b95564,Zhang2013 M23,ZnO,NPO_1542,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,22.5,nm,
NWKI-b8e74d58-5da2-4923-b769-8810c2fed7be/19911,NWKI-dfad55a4-8477-351f-a552-87cc724d09db,NWKI-b8e74d58-5da2-4923-b769-8810c2fed7be,Lin2013 13,Mn2O3,NPO_Mn2O3,NanoWiki,FIBRE_LENGTH_AND_DIAMETER_DISTRIBUTION,PARTICLE SIZE,PC_GRANULOMETRY_SECTION,,51.5,nm,
