loQualifier_s,Concentration_UNIT_s,MATERIAL_STATE_s,NATURAL_ORGANIC_MATTER_(NOM)_d,Time_UNIT_s,K+_d,guidance_synonym_ss,SEX_s,reference_year_s,E.exposure_route_s,InChI_s,owner_name_s,reference_owner_s,Doses/concentrations_d,id,_CONDITION_concentration_UNIT_s,MG2+_d,Concentration_d,nmcode_s,NPO_1969 OBI_0000272_s,ENDPOINT_s,upValue_d,effectendpoint_type_s,PubChem SID_s,Dispersion agent_s,Concentration in culture medium_d,effectid_hs,Dispersion protocol_s,Sigma Aldrich_s,data_gathering_instruments_s,CLO_0000031 EFO_0004443_s,OBI_0001911 BAO_0000114_s,TradeName_s,SUMMARY.RESULTS_hss,E.EXPOSURE_TIME_d,errQualifier_s,CA2+_UNIT_s,topcategory_s,ENVIRONMENT_s,CA2+_d,updated_s,endpoint_s,NPO_1961_s,INTENSITY_UNIT_s,substance_annotation_ss,Doses/concentrations_UNIT_s,effectendpoint_s,E.METHOD_s,Alternative Identifier_s,pH_UPQUALIFIER_s,STUDY_ID_s,NATURAL_ORGANIC_MATTER_(NOM)_UNIT_s,STANDARD_TEST_PROTOCOL_s,Concentration in culture medium_UNIT_s,concentration_d,substanceType_hs,SUMMARY.SIZE_hss,_CONDITION_exposure_time_UNIT_s,JRC ID_s,SUMMARY.REFOWNERS_hss,type_s,EINECS_s,concentration_s,publicname_hs,Time point_UNIT_s,concentration_UNIT_s,SUMMARY.REFS_hss,InChIKey_s,s_uuid_hs,Cell culture conditions - Serum concentration in treatment medium_s,DATA_GATHERING_INSTRUMENTS_s,assay_uuid_s,upQualifier_s,Quantification_s,endpointcategory_s,TAXONOMIC_CLASS_s,_CONDITION_Dose_d,Supplier_s,reference_s,E.exposure_time_UNIT_s,INTENSITY_MICROMOLE_UNIT_s,FPG Content_d,Incubation Time_d,investigation_uuid_s,name_s,CASRN_s,Method type_s,textValue_s,Cell line_s,NA2+_UNIT_s,Sample preparation_s,pH_d,INTENSITY_d,component_s,interpretation_result_s,INTENSITY_MICROMOLE_d,TROPHIC_LEVEL_s,__input_file_s,_CONDITION_concentration_d,loValue_d,nmcode_hs,COD_s,Cell culture conditions - Serum_s,E.ANIMAL_MODEL_s,name_hs,unit_s,"Exposure duration,h_s",K+_UNIT_s,_CONDITION_exposure_time_d,Tissue_s,gender_s,NPO_1952_s,type_of_method_s,Cell culture. Serum_d,Data analysis_s,CHMO:0002774_s,E.SOP_REFERENCE_s,MG2+_UNIT_s,Replicate_s,TAXONOMIC_GROUP_s,pH_UPVALUE_d,E.EXPOSURE_TIME_UNIT_s,Classification_s,guidance_s,document_uuid_s,Dose_UNIT_s,CLO_0000031_s,pH_LOQUALIFIER_s,E.method_s,LIFE_STAGE_s,publicname_s,studyResultType_s,Dose_d,ChEMBL_s,PubChem CID_s,SMILES_s,T.instrument_s,Time_d,Serum_d,E.cell_type_s,E.exposure_time_s,err_d,substance_annotation_hss,content_hss,Cell culture. Serum_UNIT_s,HAR material_s,NA2+_d,E.animal_model_s,MEDIUM_s,Solvent_d,E.exposure_time_d,s_uuid_s,effectendpoint_synonym_ss,pH_LOVALUE_d,substanceType_s,Cell_s,Time point_d,LIGHT_CONDITION_s,Cell line/Type - Full name_s,Incubation time_d,Type of method_s,_version_,_CONDITION_Dose_UNIT_s,pH_s,dbtag_hss,ChemicalName_s,JRC Representative Manufactured Nanomaterials_s,TYPE_d,owner_name_hs
"",,,,,,,,,,,,,,FCSV-720913c2-ed87-37c1-82a6-73b202c7447e/3099/cn,,,,,,,,,,,,FCSV-720913c2-ed87-37c1-82a6-73b202c7447e/3099,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCSV-720913c2-ed87-37c1-82a6-73b202c7447e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575068831744,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-734de921-ea52-3f39-be90-a2013982e9a8/3123/cn,,,,,,,,,,,,FCSV-734de921-ea52-3f39-be90-a2013982e9a8/3123,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-734de921-ea52-3f39-be90-a2013982e9a8,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-734de921-ea52-3f39-be90-a2013982e9a8/3124/cn,,,,,,,,,,,,FCSV-734de921-ea52-3f39-be90-a2013982e9a8/3124,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-734de921-ea52-3f39-be90-a2013982e9a8,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-734de921-ea52-3f39-be90-a2013982e9a8/3125/cn,,,,,,,,,,,,FCSV-734de921-ea52-3f39-be90-a2013982e9a8/3125,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-734de921-ea52-3f39-be90-a2013982e9a8,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c56e4402-6bfe-38ab-b1e6-0f5ce7c5f1bb/3117/cn,,,,,,,,,,,,FCSV-c56e4402-6bfe-38ab-b1e6-0f5ce7c5f1bb/3117,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c56e4402-6bfe-38ab-b1e6-0f5ce7c5f1bb,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c56e4402-6bfe-38ab-b1e6-0f5ce7c5f1bb/3118/cn,,,,,,,,,,,,FCSV-c56e4402-6bfe-38ab-b1e6-0f5ce7c5f1bb/3118,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c56e4402-6bfe-38ab-b1e6-0f5ce7c5f1bb,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3107/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3107,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3108/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3108,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3109/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3109,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3110/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3110,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3111/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3111,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3112/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3112,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3113/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3113,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3114/cn,,,,,,,,,,,,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd/3114,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-c6b1e2c2-bca8-3b09-a205-949cbcbcc8bd,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288/3119/cn,,,,,,,,,,,,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288/3119,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288/3120/cn,,,,,,,,,,,,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288/3120,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288/3121/cn,,,,,,,,,,,,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288/3121,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f8352d01-c7b8-39c6-a94e-8d24fb407288,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-f86e88d3-5535-3694-96d1-e88a4b415801/3100/cn,,,,,,,,,,,,FCSV-f86e88d3-5535-3694-96d1-e88a4b415801/3100,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f86e88d3-5535-3694-96d1-e88a4b415801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-f86e88d3-5535-3694-96d1-e88a4b415801/3101/cn,,,,,,,,,,,,FCSV-f86e88d3-5535-3694-96d1-e88a4b415801/3101,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-f86e88d3-5535-3694-96d1-e88a4b415801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048575068831744,,,,,,,
"",,,,,,,,,,,,,,FCSV-00b548c5-6341-3b3e-b190-bdd1adfaa74f/3144/cn,,,,,,,,,,,,FCSV-00b548c5-6341-3b3e-b190-bdd1adfaa74f/3144,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-00b548c5-6341-3b3e-b190-bdd1adfaa74f,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-00b548c5-6341-3b3e-b190-bdd1adfaa74f/3145/cn,,,,,,,,,,,,FCSV-00b548c5-6341-3b3e-b190-bdd1adfaa74f/3145,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,CRYSTALLITE_AND_GRAIN_SIZE_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-00b548c5-6341-3b3e-b190-bdd1adfaa74f,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-193b8b8d-307a-3d4c-a390-65a2d895ff83/3127/cn,,,,,,,,,,,,FCSV-193b8b8d-307a-3d4c-a390-65a2d895ff83/3127,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DESCRIPTION,FCSV-193b8b8d-307a-3d4c-a390-65a2d895ff83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575076171776,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1/3152/cn,,,,,,,,,,,,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1/3152,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1/3153/cn,,,,,,,,,,,,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1/3153,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1/3154/cn,,,,,,,,,,,,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1/3154,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-4263da67-86a1-3566-b491-4fa8418d72f1,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c/3148/cn,,,,,,,,,,,,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c/3148,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c/3149/cn,,,,,,,,,,,,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c/3149,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c/3150/cn,,,,,,,,,,,,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c/3150,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_UNKNOWN_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-6f89d75f-7b39-37db-925c-aa66455b6c1c,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-94fdd043-a71c-3db4-9e90-938ef777a411/3129/cn,,,,,,,,,,,,FCSV-94fdd043-a71c-3db4-9e90-938ef777a411/3129,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-94fdd043-a71c-3db4-9e90-938ef777a411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-94fdd043-a71c-3db4-9e90-938ef777a411/3130/cn,,,,,,,,,,,,FCSV-94fdd043-a71c-3db4-9e90-938ef777a411/3130,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-94fdd043-a71c-3db4-9e90-938ef777a411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,A549,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-a8c44672-9c98-3c92-aa09-3798e1ef9c32/3128/cn,,,,,,,,,,,,FCSV-a8c44672-9c98-3c92-aa09-3798e1ef9c32/3128,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,SURFACE_CHEMISTRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FCSV-a8c44672-9c98-3c92-aa09-3798e1ef9c32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1798048575076171776,,,,,,0.0,
"",,,,,,,,,,,,,,FCSV-b43890ff-2d4b-3829-af43-c13222108b22/3151/cn,,,,,,,,,,,,FCSV-b43890ff-2d4b-3829-af43-c13222108b22/3151,,,,,,,,,,,TOX,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,UNKNOWN_TOXICITY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-b43890ff-2d4b-3829-af43-c13222108b22,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-df81134b-f33f-3a8c-b188-78d518a69a72/3146/cn,,,,,,,,,,,,FCSV-df81134b-f33f-3a8c-b188-78d518a69a72/3146,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-df81134b-f33f-3a8c-b188-78d518a69a72,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-df81134b-f33f-3a8c-b188-78d518a69a72/3147/cn,,,,,,,,,,,,FCSV-df81134b-f33f-3a8c-b188-78d518a69a72/3147,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,ZETA_POTENTIAL_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-df81134b-f33f-3a8c-b188-78d518a69a72,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b/3136/cn,,,,,,,,,,,,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b/3136,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b/3137/cn,,,,,,,,,,,,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b/3137,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b,,,,,,,,,,,,,,,,,,,,,,,,Human serum (Sigma #H4522),,,,,,,,,,,,,1798048575076171776,,,,,,,
"",,,,,,,,,,,,,,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b/3138/cn,,,,,,,,,,,,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b/3138,,,,,,,,,,,P-CHEM,,,,,,,,,,,,,,,,,,,,,,,conditions,,,,,,,,,,,,,,PC_GRANULOMETRY_SECTION,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,DOI: 10.1021/NN406018Q,FCSV-ea4deeaa-563c-3169-8cd5-a64a41dea48b,,,,,,,,,,,,,,,,,,,,,,,," ",,,,,,,,,,,,,1798048575076171776,,,,,,,
