id,s_uuid_s,document_uuid_s,name_s,publicname_s,substanceType_s,owner_name_s,endpoint_s,effectendpoint_s,guidance_s,reference_s,loValue_d,unit_s
NWKI-8f409a24-6e49-47d8-9147-bfededbe0f1b/19454,NWKI-395bf212-b710-3385-9c23-715a7055b015,NWKI-8f409a24-6e49-47d8-9147-bfededbe0f1b,Gerloff2009 NM5,Carbon black CB,CHEBI_82297,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903276933,0.0,%
NWKI-10cde4a7-881d-4646-a3aa-e9723acc4b34/19477,NWKI-8667bfb7-a5da-3eb0-b9d7-86e2c8f06f19,NWKI-10cde4a7-881d-4646-a3aa-e9723acc4b34,Docter2014 M1,SiO2 ASP20,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,98.0,%
NWKI-2ab56b29-45bd-4829-bda2-81cfc8a326c0/19479,NWKI-8667bfb7-a5da-3eb0-b9d7-86e2c8f06f19,NWKI-2ab56b29-45bd-4829-bda2-81cfc8a326c0,Docter2014 M1,SiO2 ASP20,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,95.0,%
NWKI-4cd56994-5fc9-47c5-bd4a-5b22ccc9ac2f/19478,NWKI-8667bfb7-a5da-3eb0-b9d7-86e2c8f06f19,NWKI-4cd56994-5fc9-47c5-bd4a-5b22ccc9ac2f,Docter2014 M1,SiO2 ASP20,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,98.0,%
NWKI-5ce60018-4f9b-4e92-a5f6-9bb38a5cabe4/19480,NWKI-8667bfb7-a5da-3eb0-b9d7-86e2c8f06f19,NWKI-5ce60018-4f9b-4e92-a5f6-9bb38a5cabe4,Docter2014 M1,SiO2 ASP20,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,95.0,%
NWKI-89a787ab-59e5-4e8e-a035-9eb9ff7c8322/19481,NWKI-8667bfb7-a5da-3eb0-b9d7-86e2c8f06f19,NWKI-89a787ab-59e5-4e8e-a035-9eb9ff7c8322,Docter2014 M1,SiO2 ASP20,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,95.0,%
NWKI-f8e0cc15-830b-4cf2-8d77-5068b1a1ae3b/19482,NWKI-8667bfb7-a5da-3eb0-b9d7-86e2c8f06f19,NWKI-f8e0cc15-830b-4cf2-8d77-5068b1a1ae3b,Docter2014 M1,SiO2 ASP20,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,96.0,%
NWKI-26214927-d1e7-4e0d-ab6a-d3de190ed0b1/19494,NWKI-3db8eb74-b206-31ad-8c1b-3569703c47cb,NWKI-26214927-d1e7-4e0d-ab6a-d3de190ed0b1,Docter2014 M6,SiO2 ASP100,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,95.0,%
NWKI-3f8fd2bd-24f2-432f-beaf-44dcde6f3081/19493,NWKI-3db8eb74-b206-31ad-8c1b-3569703c47cb,NWKI-3f8fd2bd-24f2-432f-beaf-44dcde6f3081,Docter2014 M6,SiO2 ASP100,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,96.0,%
NWKI-85b84181-ed4e-4bbf-b8e4-70d30d00bf61/19492,NWKI-3db8eb74-b206-31ad-8c1b-3569703c47cb,NWKI-85b84181-ed4e-4bbf-b8e4-70d30d00bf61,Docter2014 M6,SiO2 ASP100,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,97.0,%
NWKI-9365e037-3c14-449c-a31b-b08189593704/19491,NWKI-3db8eb74-b206-31ad-8c1b-3569703c47cb,NWKI-9365e037-3c14-449c-a31b-b08189593704,Docter2014 M6,SiO2 ASP100,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,98.0,%
NWKI-d1c75b4a-fa2a-491f-b169-b62c6582a5a5/19495,NWKI-3db8eb74-b206-31ad-8c1b-3569703c47cb,NWKI-d1c75b4a-fa2a-491f-b169-b62c6582a5a5,Docter2014 M6,SiO2 ASP100,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,97.0,%
NWKI-f91fad91-7afe-4fd4-9ab9-c7d789d041ff/19496,NWKI-3db8eb74-b206-31ad-8c1b-3569703c47cb,NWKI-f91fad91-7afe-4fd4-9ab9-c7d789d041ff,Docter2014 M6,SiO2 ASP100,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,98.0,%
NWKI-6603a4e2-2a75-435c-b4f5-497aa8c79865/19502,NWKI-8c5b9350-2c03-3173-9615-cabfbe6929c9,NWKI-6603a4e2-2a75-435c-b4f5-497aa8c79865,Gerloff2009 NM4,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,METABOLIC_ACTIVITY,TETRAZOLIUM SALT CLEAVAGE,https://doi.org/10.3109/17435390903276933,20.0,%
NWKI-7b115d6a-00d7-4604-86fd-49e7d7b21f0f/19500,NWKI-8c5b9350-2c03-3173-9615-cabfbe6929c9,NWKI-7b115d6a-00d7-4604-86fd-49e7d7b21f0f,Gerloff2009 NM4,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903276933,70.0,%
NWKI-91c0209a-612d-44a7-9fba-3155fdbacbaa/19501,NWKI-8c5b9350-2c03-3173-9615-cabfbe6929c9,NWKI-91c0209a-612d-44a7-9fba-3155fdbacbaa,Gerloff2009 NM4,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,METABOLIC_ACTIVITY,TETRAZOLIUM SALT CLEAVAGE,https://doi.org/10.3109/17435390903276933,40.0,%
NWKI-c5f3d2b6-5e05-4801-9bbe-a0cf71ee429a/19499,NWKI-8c5b9350-2c03-3173-9615-cabfbe6929c9,NWKI-c5f3d2b6-5e05-4801-9bbe-a0cf71ee429a,Gerloff2009 NM4,SiO2,NPO_1373,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903276933,35.0,%
NWKI-11871165-8f35-4957-a9d8-4c9f2030c248/19606,NWKI-05ce8604-4efc-376b-a88f-338a90465243,NWKI-11871165-8f35-4957-a9d8-4c9f2030c248,Nymark2015-M1,MWCNT Mitsui-7,NPO_354,NanoWiki,CELL_VIABILITY,IC50,TRYPAN BLUE CELL STAINING,https://doi.org/10.3109/17435390.2015.1017022,33.0,μg/cm^2
NWKI-8e8f678b-2fbe-4e63-a6eb-e6e1f86487c9/19605,NWKI-05ce8604-4efc-376b-a88f-338a90465243,NWKI-8e8f678b-2fbe-4e63-a6eb-e6e1f86487c9,Nymark2015-M1,MWCNT Mitsui-7,NPO_354,NanoWiki,CELL_VIABILITY,IC50,TRYPAN BLUE CELL STAINING,https://doi.org/10.3109/17435390.2015.1017022,128.0,μg/cm^2
NWKI-b95ac001-11d7-4672-9f52-acbed32759d7/19607,NWKI-05ce8604-4efc-376b-a88f-338a90465243,NWKI-b95ac001-11d7-4672-9f52-acbed32759d7,Nymark2015-M1,MWCNT Mitsui-7,NPO_354,NanoWiki,CELL_VIABILITY,IC50,TRYPAN BLUE CELL STAINING,https://doi.org/10.3109/17435390.2015.1017022,27.0,μg/cm^2
NWKI-0f06d84b-6ad8-43be-b2be-b9af5c663a9f/19610,NWKI-0a6e319e-71fc-37f7-b88d-fbda2e07ccc1,NWKI-0f06d84b-6ad8-43be-b2be-b9af5c663a9f,Field2011 Batch2,HfO2 Batch 2,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,98.0,%
NWKI-48adae92-4009-4a67-ab8e-62f1e4a99d81/19612,NWKI-0a6e319e-71fc-37f7-b88d-fbda2e07ccc1,NWKI-48adae92-4009-4a67-ab8e-62f1e4a99d81,Field2011 Batch2,HfO2 Batch 2,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,98.0,%
NWKI-a2f98655-fc93-4dae-8b42-8bb3ebae444a/19614,NWKI-0a6e319e-71fc-37f7-b88d-fbda2e07ccc1,NWKI-a2f98655-fc93-4dae-8b42-8bb3ebae444a,Field2011 Batch2,HfO2 Batch 2,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,92.0,%
NWKI-b59a4d41-5b9d-442d-955b-b042491e0a65/19615,NWKI-0a6e319e-71fc-37f7-b88d-fbda2e07ccc1,NWKI-b59a4d41-5b9d-442d-955b-b042491e0a65,Field2011 Batch2,HfO2 Batch 2,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,88.0,%
NWKI-d5860078-d899-49cb-92a1-c746b9b00c1e/19611,NWKI-0a6e319e-71fc-37f7-b88d-fbda2e07ccc1,NWKI-d5860078-d899-49cb-92a1-c746b9b00c1e,Field2011 Batch2,HfO2 Batch 2,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,98.0,%
NWKI-e2b1706f-fa28-43a3-b4e6-10d1c7c05de9/19613,NWKI-0a6e319e-71fc-37f7-b88d-fbda2e07ccc1,NWKI-e2b1706f-fa28-43a3-b4e6-10d1c7c05de9,Field2011 Batch2,HfO2 Batch 2,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,100.0,%
NWKI-0ca70498-b361-411c-9b1f-f66491e95dd8/19647,NWKI-3bbccc84-019f-369f-ba70-490fcfde4423,NWKI-0ca70498-b361-411c-9b1f-f66491e95dd8,Cytotox2011Puzyn12,SnO2,NPO_SnO2,NanoWiki,CELL_VIABILITY,LOG RECIPROCAL EC50,,https://doi.org/10.1038/nnano.2011.10,2.01,
NWKI-a9cd7704-3e07-49ac-a484-fe3be35ec0cf/19649,NWKI-3bbccc84-019f-369f-ba70-490fcfde4423,NWKI-a9cd7704-3e07-49ac-a484-fe3be35ec0cf,Cytotox2011Puzyn12,SnO2,NPO_SnO2,NanoWiki,CELL_VIABILITY,LOG RECIPROCAL EC50,,https://doi.org/10.1038/nnano.2011.10,2.01,
NWKI-5f19df65-d85e-4bec-9379-09a5dca3a6f2/19651,NWKI-3e42f6e5-635a-3f1e-a51a-39ce26751ec9,NWKI-5f19df65-d85e-4bec-9379-09a5dca3a6f2,Cytotox2011Puzyn05,Bi2O3,NPO_Bi2O3,NanoWiki,CELL_VIABILITY,LOG RECIPROCAL EC50,,https://doi.org/10.1038/nnano.2011.10,2.82,
NWKI-f543afe1-16e5-4a96-af4f-fc0c7ad6c24c/19653,NWKI-3e42f6e5-635a-3f1e-a51a-39ce26751ec9,NWKI-f543afe1-16e5-4a96-af4f-fc0c7ad6c24c,Cytotox2011Puzyn05,Bi2O3,NPO_Bi2O3,NanoWiki,CELL_VIABILITY,LOG RECIPROCAL EC50,,https://doi.org/10.1038/nnano.2011.10,2.82,
NWKI-120f4476-db38-40c2-8118-580c76958a3b/19660,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-120f4476-db38-40c2-8118-580c76958a3b,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,70.0,%
NWKI-258a2b17-5e93-4489-8e74-d863d647534c/19661,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-258a2b17-5e93-4489-8e74-d863d647534c,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,57.0,%
NWKI-53a2c356-7d4e-40ce-807c-c09541f33660/19657,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-53a2c356-7d4e-40ce-807c-c09541f33660,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,95.0,%
NWKI-6a30a2d5-8e83-45b8-8fa3-2803305f0949/19658,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-6a30a2d5-8e83-45b8-8fa3-2803305f0949,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,90.0,%
NWKI-707b7de1-49a8-4486-8406-b9ddef8583ce/19662,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-707b7de1-49a8-4486-8406-b9ddef8583ce,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,45.0,%
NWKI-8f79912b-b43b-4b1f-bb4e-c36328f2b8a0/19663,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-8f79912b-b43b-4b1f-bb4e-c36328f2b8a0,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,35.0,%
NWKI-d5e4d617-e137-4b13-9656-7ec651386daf/19655,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-d5e4d617-e137-4b13-9656-7ec651386daf,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,0.0,%
NWKI-f69208de-cbbc-4b32-bd18-865d9c74770d/19659,NWKI-c4c91023-5b41-3d6d-bb4f-ee1152926be0,NWKI-f69208de-cbbc-4b32-bd18-865d9c74770d,Field2011 Batch1,HfO2 Batch 1,NPO_HfO2,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,CELL NUMBER DETERMINATION,https://doi.org/10.1016/j.chemosphere.2011.04.067,69.0,%
NWKI-10462cf3-5fa7-4333-8830-1ca50cd2765e/19677,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-10462cf3-5fa7-4333-8830-1ca50cd2765e,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-10dbcbd6-a50b-4193-85af-0a6885041b4d/19672,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-10dbcbd6-a50b-4193-85af-0a6885041b4d,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-40416dec-2181-4778-b6da-c74bb0287416/19678,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-40416dec-2181-4778-b6da-c74bb0287416,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-8486cd92-bd92-40c1-a199-4ddad120a4ca/19679,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-8486cd92-bd92-40c1-a199-4ddad120a4ca,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-9871543e-960e-45bf-8825-74f437c6136c/19673,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-9871543e-960e-45bf-8825-74f437c6136c,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-b2efc89a-a6d8-42b6-a9a8-dd00e06909d8/19676,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-b2efc89a-a6d8-42b6-a9a8-dd00e06909d8,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-bfc7ab88-e375-45c5-b009-65aa6cb0ef66/19675,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-bfc7ab88-e375-45c5-b009-65aa6cb0ef66,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-c97ce60e-18ce-4974-a350-ff18fb94e104/19671,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-c97ce60e-18ce-4974-a350-ff18fb94e104,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-eb823d0c-9593-4b37-ad94-2bb370f38cf3/19674,NWKI-417f0133-8f2c-3255-bdcf-7d71ac295d00,NWKI-eb823d0c-9593-4b37-ad94-2bb370f38cf3,Liu2011 05,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,TOXICITY CLASSIFIER,PI UPTAKE ASSAY,https://doi.org/10.1002/smll.201002366,,
NWKI-686cbbc4-d33b-46ee-8935-b464125beaed/19682,NWKI-56d49cc3-4a76-354b-9a77-4b2ecb2dbef0,NWKI-686cbbc4-d33b-46ee-8935-b464125beaed,Gerloff2009 NM7,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903276933,3.0,%
NWKI-9c80ee6a-354c-401b-b12b-c88b7cb62de9/19684,NWKI-56d49cc3-4a76-354b-9a77-4b2ecb2dbef0,NWKI-9c80ee6a-354c-401b-b12b-c88b7cb62de9,Gerloff2009 NM7,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,METABOLIC_ACTIVITY,TETRAZOLIUM SALT CLEAVAGE,https://doi.org/10.3109/17435390903276933,55.0,%
NWKI-b4ab5f25-6e23-412a-be10-0d4a3d421984/19681,NWKI-56d49cc3-4a76-354b-9a77-4b2ecb2dbef0,NWKI-b4ab5f25-6e23-412a-be10-0d4a3d421984,Gerloff2009 NM7,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903276933,2.0,%
NWKI-e269abb3-fcb3-4c8d-a330-998a79036363/19683,NWKI-56d49cc3-4a76-354b-9a77-4b2ecb2dbef0,NWKI-e269abb3-fcb3-4c8d-a330-998a79036363,Gerloff2009 NM7,ZnO,NPO_1542,NanoWiki,CELL_VIABILITY,METABOLIC_ACTIVITY,TETRAZOLIUM SALT CLEAVAGE,https://doi.org/10.3109/17435390903276933,90.0,%
NWKI-6c47137e-892e-4fb2-ac28-551c567ff823/19706,NWKI-ca37d03d-af78-3982-8ca0-76025e71fcf1,NWKI-6c47137e-892e-4fb2-ac28-551c567ff823,Cytotox2011Puzyn04,Y2O3,NPO_Y2O3,NanoWiki,CELL_VIABILITY,LOG RECIPROCAL EC50,,https://doi.org/10.1038/nnano.2011.10,2.87,
NWKI-9ab9d57a-ffbf-4de7-9015-2197252a7b6b/19704,NWKI-ca37d03d-af78-3982-8ca0-76025e71fcf1,NWKI-9ab9d57a-ffbf-4de7-9015-2197252a7b6b,Cytotox2011Puzyn04,Y2O3,NPO_Y2O3,NanoWiki,CELL_VIABILITY,LOG RECIPROCAL EC50,,https://doi.org/10.1038/nnano.2011.10,2.87,
NWKI-1e00097c-781b-4075-b223-195cc60f625d/19726,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-1e00097c-781b-4075-b223-195cc60f625d,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903337693,120.0,%
NWKI-959dc209-e3a7-45df-b0bf-c0e43fbb3624/19730,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-959dc209-e3a7-45df-b0bf-c0e43fbb3624,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903337693,125.0,%
NWKI-962f141f-7a43-411b-a64d-108fc57fb72b/19724,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-962f141f-7a43-411b-a64d-108fc57fb72b,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903337693,105.0,%
NWKI-9719745d-071d-4e5e-81b7-61de77c4a03e/19725,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-9719745d-071d-4e5e-81b7-61de77c4a03e,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903337693,110.0,%
NWKI-9f37ef86-a001-4bfb-828c-073f3c0c2343/19728,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-9f37ef86-a001-4bfb-828c-073f3c0c2343,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903337693,120.0,%
NWKI-b0ff0cd9-ede6-4f44-8fa3-daf4d8108c37/19727,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-b0ff0cd9-ede6-4f44-8fa3-daf4d8108c37,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903337693,118.0,%
NWKI-bd2eb5f9-6574-4993-adaf-ef60c0853be5/19729,NWKI-8a8472a6-15a1-3bc2-838f-c9715adb0076,NWKI-bd2eb5f9-6574-4993-adaf-ef60c0853be5,Prabhu2010 M3,Metal nanoparticle Cu80,NPO_1384,NanoWiki,CELL_VIABILITY,LDH_RELEASE,LACTATE DEHYDROGENASE ACTIVITY,https://doi.org/10.3109/17435390903337693,130.0,%
NWKI-450fcc29-aee9-43a4-ab53-33571e4dfd7b/19737,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-450fcc29-aee9-43a4-ab53-33571e4dfd7b,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,102.0,%
NWKI-474b99e3-ccc5-4dbb-bfe7-63d0efe6f420/19734,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-474b99e3-ccc5-4dbb-bfe7-63d0efe6f420,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,100.0,%
NWKI-5277a265-cc3e-459e-95b7-bc05b2995af6/19736,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-5277a265-cc3e-459e-95b7-bc05b2995af6,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,5.0,%
NWKI-6ec0578c-1607-496b-92d5-0fad9fb91e6b/19744,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-6ec0578c-1607-496b-92d5-0fad9fb91e6b,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,15.0,%
NWKI-72425340-719b-4e98-89d9-6833c704f17a/19733,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-72425340-719b-4e98-89d9-6833c704f17a,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,90.0,%
NWKI-78947d42-de2a-4ed3-ab54-b9e3dcb8637e/19741,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-78947d42-de2a-4ed3-ab54-b9e3dcb8637e,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,30.0,%
NWKI-7c50f117-69ec-4f8d-8886-115af0da6353/19738,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-7c50f117-69ec-4f8d-8886-115af0da6353,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,15.0,%
NWKI-83f09de1-e0e4-4661-8153-06512bf2e416/19735,NWKI-fdab53f4-57f3-3501-9bfc-a4ae95c4ec44,NWKI-83f09de1-e0e4-4661-8153-06512bf2e416,Docter2014 M2,SiO2 ASP30,NPO_1373,NanoWiki,CELL_VIABILITY,PERCENTAGE_VIABLE_CELLS,MTT REDUCTION ASSAY,https://doi.org/10.3762/bjnano.5.151,20.0,%
